2026-06-05 21:12:54,222 [    232]   INFO - #c.i.i.p.PluginManager - Loaded bundled plugins: IDEA CORE (253.31033.145), Notebook Files (253.31033.145), Collections Viewer in Debugger (253.31033.145), YAML (253.31033.145), Database Tools and SQL (253.31033.145), JavaScript and TypeScript (253.31033.145), DevKit Runtime (253.31033.145), Gradle Declarative Support (253.31033.145), Java (253.31033.145), Shell Script (253.31033.145), Qodana (253.31033.145), Full Line Code Completion (253.31033.145), Mercurial (253.31033.145), Japanese Language Pack / 日本語言語パック (253.31033.145), EditorConfig (253.31033.145), Chinese (Simplified) Language Pack / 中文语言包 (253.31033.145), IDE Features Trainer (253.31033.145), CSS (253.31033.145), JavaScript Debugger (253.31033.145), Toml (253.31033.145), WebP Support (253.31033.145), Performance Testing (253.31033.145), Protocol Buffers (253.31033.145), Korean Language Pack / 한국어 언어 팩 (253.31033.145), Subversion (253.31033.145), Artifacts Repository Search (253.31033.145), TextMate Bundles (253.31033.145), HTML Tools (253.31033.145), Images (253.31033.145), Copyright (253.31033.145), Java Stream Debugger (253.31033.145), JavaFX (253.31033.145), Bytecode Viewer (253.31033.145), Java IDE Customization (253.31033.145), Kubernetes (253.31033.145), JSON (253.31033.145), Machine Learning in Search Everywhere (253.31033.145), Machine Learning in Find Usages (253.31033.145), JSONPath (253.31033.145), Configuration Script (253.31033.145), Code Provenance by Qodana (253.31033.145), JetBrains Ultimate (253.31033.145), AOP Pointcut Language (253.31033.145), Less (253.31033.145), PostCSS (253.31033.145), Sass (253.31033.145), Diagrams (253.31033.145), FTP/SFTP/WebDAV Connectivity (253.31033.145), Cron Expressions (253.31033.145), Jakarta EE Platform (253.31033.145), Refactor-X (253.31033.145), Modal Commit Interface (253.31033.145), Spring (253.31033.145), Markdown (253.31033.145), Lombok (253.31033.145), Java Bytecode Decompiler (253.31033.145), Eclipse Interoperability (253.31033.145), TestNG (253.31033.145), Terminal (253.31033.145), In-Editor Performance Hints (253.31033.145), Properties (253.31033.145), FreeMarker (253.31033.145), Apache Velocity (253.31033.145), Spring Initializr (253.31033.145), JVM Microservices Frameworks (253.31033.145), Jakarta EE: JPA Model (253.31033.145), JUnit (253.31033.145), Code Coverage for Java (253.31033.145), Groovy (253.31033.145), Java Internationalization (253.31033.145), Jakarta EE: Contexts and Dependency Injection (CDI) (253.31033.145), Thymeleaf (253.31033.145), Jakarta EE: Messaging (JMS) (253.31033.145), Jakarta EE: Expression Language (EL) (253.31033.145), Spring Security (253.31033.145), Spring Modulith (253.31033.145), Spring Boot (253.31033.145), Spring Messaging (253.31033.145), Gradle (253.31033.145), Gradle DSL API (253.31033.145), Liquibase (253.31033.145), NetBeans Keymap (253.31033.145), Jakarta EE: Web/Servlets (253.31033.145), Remote Execution Agent (253.31033.145), Station (253.31033.145), Data Editor Support (253.31033.145), Flyway (253.31033.145), Jakarta EE: Server Pages (JSP) (253.31033.145), Kotlin (253.31033.145-IJ), Ktor (253.31033.145), Visual Studio Keymap (253.31033.145), Machine Learning Code Completion (253.31033.145), Spring Cloud (253.31033.145), Spring Integration Patterns (253.31033.145), OpenAPI Specifications (253.31033.145), Jakarta EE: RESTful Web Services (JAX-RS) (253.31033.145), HTTP Client (253.31033.145), Shared Indexes (253.31033.145), Shared Project Indexes (253.31033.145), Remote Development Server (253.31033.145), WildFly (253.31033.145), Tomcat and TomEE (253.31033.145), Jakarta EE: Application Servers (253.31033.145), XPathView + XSLT (253.31033.145), Task Management (253.31033.145), Time Tracking (253.31033.145), Jakarta EE: Persistence (JPA) (253.31033.145), Jakarta EE: Data (253.31033.145), Spring Data (253.31033.145), Reverse Engineering (253.31033.145), Micronaut (253.31033.145), Hibernate (253.31033.145), Quarkus (253.31033.145), JVM Persistence Frameworks (253.31033.145), Jupyter (253.31033.145), Kotlin Notebook (253.31033.145), Docker (253.31033.145), Natural Languages (253.31033.145), Compose Multiplatform (253.31033.145), Eclipse Keymap (253.31033.145), Git (253.31033.145), GitLab (253.31033.145), Backup and Sync (253.31033.145), GitHub (253.31033.145), SSH Remote Run (253.31033.145), Maven (253.31033.145), Gradle for Java (253.31033.145), Webpack (253.31033.145), Tailwind CSS (253.31033.145), React (253.31033.145), Stylelint (253.31033.145), Vite (253.31033.145), Node.js (253.31033.145), Vue.js (253.31033.145), TSLint (253.31033.145), Node.js Remote Interpreter (253.31033.145), Styled Components & Styled JSX (253.31033.145), Polymer & Web Components (253.31033.145), Prettier (253.31033.145), Next.js (253.31033.145), Karma (253.31033.145), JavaScript Intention Power Pack (253.31033.145), MCP Server (253.31033.145), Perforce Helix Core (253.31033.145), Code With Me (253.31033.145), Package Checker (253.31033.145), Jakarta EE: Bean Validation (253.31033.145), Dev Containers (253.31033.145), Spring Web (253.31033.145), Endpoints (253.31033.145), Remote Development Gateway (253.31033.145), Async Profiler for IDE Performance Testing (253.31033.145), Angular (253.31033.145)
2026-06-05 21:12:54,222 [    232]   INFO - #c.i.i.p.PluginManager - Loaded custom plugins: iTE, the agent (0.0.1)
2026-06-05 21:12:54,297 [    307]   INFO - #c.i.u.i.PageCacheUtils - File page caching params:
	DEFAULT_PAGE_SIZE: 10485760
	Direct memory to use, max: 2126512128
	FilePageCache: regular
	Regular FilePageCache: 629145600 bytes
	DirectByteBuffers pool: 104857600 bytes
2026-06-05 21:12:54,309 [    319]   INFO - #c.i.p.e.i.f.EelMultiRoutingFileSystemBackendInitializationService - Eel MultiRoutingFileSystem backend is initialized
2026-06-05 21:12:54,317 [    327]   INFO - #c.i.o.u.LowMemoryWatcherManager - Use ExponentiallySmoothingTracker(90000 ms)
